timing,lat,lon
18:14:31,37.3998186666667,-122.108181333333
18:14:32,37.3998186666667,-122.108181333333
18:14:33,37.3998186666667,-122.108181333333
18:14:34,37.3998186666667,-122.108181333333
18:14:35,37.3998186666667,-122.108181333333
18:14:36,37.3998186666667,-122.108181333333
18:14:37,37.3998186666667,-122.108181333333
18:14:38,37.3998186666667,-122.108181333333
18:14:39,37.3998186666667,-122.108181333333
18:14:40,37.3998186666667,-122.108181333333
18:14:41,37.3998186666667,-122.108181333333
18:14:42,37.3998186666667,-122.108181333333
18:14:43,37.3998186666667,-122.108181333333
18:14:44,37.3998186666667,-122.108181333333
18:14:45,37.3998186666667,-122.108181333333
18:14:46,37.3998186666667,-122.108181333333
18:14:47,37.3998186666667,-122.108181333333
18:14:48,37.3998186666667,-122.108181333333
18:14:49,37.3998186666667,-122.108181333333
18:14:50,37.3998186666667,-122.108181333333
18:14:51,37.3998186666667,-122.108181333333
18:14:52,37.3998186666667,-122.108181333333
18:14:53,37.3998186666667,-122.108181333333
18:14:54,37.3998186666667,-122.108181333333
18:14:55,37.3998186666667,-122.108181333333
18:14:56,37.3998186666667,-122.108181333333
18:14:57,37.3998186666667,-122.108181333333
18:14:58,37.3998186666667,-122.108181333333
18:14:59,37.3998186666667,-122.108181333333
18:15:00,37.3998186666667,-122.108181333333
18:15:01,37.3998186666667,-122.108181333333
18:15:02,37.3998186666667,-122.108181333333
18:15:03,37.3998186666667,-122.108181333333
18:15:04,37.3998186666667,-122.108181333333
18:15:05,37.3998186666667,-122.108181333333
18:15:06,37.3998186666667,-122.108181333333
18:15:07,37.3998186666667,-122.108181333333
18:15:08,37.3998186666667,-122.108181333333
18:15:09,37.3998186666667,-122.108181333333
18:15:10,37.3998186666667,-122.108181333333
18:15:11,37.3998186666667,-122.108181333333
18:15:12,37.3998186666667,-122.108181333333
18:15:13,37.3998186666667,-122.108181333333
18:15:14,37.3998186666667,-122.108181333333
18:15:15,37.3998186666667,-122.108181333333
18:15:16,37.3998186666667,-122.108181333333
18:15:17,37.3998186666667,-122.108181333333
18:15:18,37.3998186666667,-122.108181333333
18:15:19,37.3998186666667,-122.108181333333
18:15:20,37.3998186666667,-122.108181333333
18:15:21,37.3998186666667,-122.108181333333
18:15:22,37.3998186666667,-122.108181333333
18:15:23,37.3998186666667,-122.108181333333
18:15:24,37.3998186666667,-122.108181333333
18:15:25,37.3998186666667,-122.108181333333
18:15:26,37.3998186666667,-122.108181333333
18:15:27,37.3998186666667,-122.108181333333
18:15:28,37.3998186666667,-122.108181333333
18:15:29,37.3998186666667,-122.108181333333
18:15:30,37.3998186666667,-122.108181333333
18:15:31,37.3998186666667,-122.108181333333
18:15:32,37.3998186666667,-122.108181333333
18:15:33,37.3998186666667,-122.108181333333
18:15:34,37.3998186666667,-122.108181333333
18:15:35,37.3998186666667,-122.108181333333
18:15:36,37.3998186666667,-122.108181333333
18:15:37,37.3998186666667,-122.108181333333
18:15:38,37.3998186666667,-122.108181333333
18:15:39,37.3998186666667,-122.108181333333
18:15:40,37.3998186666667,-122.108181333333
18:15:41,37.3998186666667,-122.108181333333
18:15:42,37.3998293333333,-122.108181333333
18:15:43,37.3998453333333,-122.108170666667
18:15:44,37.399872,-122.108149333333
18:15:45,37.399904,-122.108117333333
18:15:46,37.399944,-122.108085333333
18:15:47,37.399984,-122.108042666667
18:15:48,37.400024,-122.108021333333
18:15:49,37.400064,-122.107989333333
18:15:50,37.400096,-122.107968
18:15:51,37.40012,-122.107957333333
18:15:52,37.400136,-122.107946666667
18:15:53,37.4001493333333,-122.107936
18:15:54,37.4001573333333,-122.107936
18:15:55,37.4001733333333,-122.107925333333
18:15:56,37.400192,-122.107936
18:15:57,37.400216,-122.107946666667
18:15:58,37.40024,-122.107968
18:15:59,37.400264,-122.108010666667
18:16:00,37.400288,-122.108064
18:16:01,37.4003093333333,-122.108117333333
18:16:02,37.4003333333333,-122.108181333333
18:16:03,37.40036,-122.108234666667
18:16:04,37.4003866666667,-122.108298666667
18:16:05,37.4004133333333,-122.108362666667
18:16:06,37.4004373333333,-122.108416
18:16:07,37.400456,-122.108458666667
18:16:08,37.4004746666667,-122.108490666667
18:16:09,37.4004853333333,-122.108512
18:16:10,37.4004906666667,-122.108522666667
18:16:11,37.4004986666667,-122.108533333333
18:16:12,37.400504,-122.108544
18:16:13,37.4005093333333,-122.108554666667
18:16:14,37.400512,-122.108565333333
18:16:15,37.4005253333333,-122.108576
18:16:16,37.4005386666667,-122.108618666667
18:16:17,37.4005493333333,-122.108672
18:16:18,37.4005386666667,-122.108725333333
18:16:19,37.4005093333333,-122.108789333333
18:16:20,37.400464,-122.108842666667
18:16:21,37.400408,-122.108896
18:16:22,37.400352,-122.108970666667
18:16:23,37.4002906666667,-122.109045333333
18:16:24,37.400224,-122.109130666667
18:16:25,37.400152,-122.109216
18:16:26,37.4000773333333,-122.109290666667
18:16:27,37.4000053333333,-122.109376
18:16:28,37.3999333333333,-122.109450666667
18:16:29,37.3998666666667,-122.109525333333
18:16:30,37.3998026666667,-122.109589333333
18:16:31,37.399744,-122.109653333333
18:16:32,37.3996933333333,-122.109706666667
18:16:33,37.399656,-122.109738666667
18:16:34,37.3996266666667,-122.109770666667
18:16:35,37.3996106666667,-122.109781333333
18:16:36,37.3996026666667,-122.109792
18:16:37,37.3996026666667,-122.109792
18:16:38,37.3996026666667,-122.109792
18:16:39,37.3996026666667,-122.109792
18:16:40,37.3996026666667,-122.109792
18:16:41,37.3996026666667,-122.109792
18:16:42,37.3996026666667,-122.109792
18:16:43,37.3996026666667,-122.109792
18:16:44,37.3996026666667,-122.109792
18:16:45,37.3996026666667,-122.109792
18:16:46,37.3996026666667,-122.109792
18:16:47,37.3996026666667,-122.109792
18:16:48,37.3996026666667,-122.109792
18:16:49,37.3996026666667,-122.109792
18:16:50,37.3996026666667,-122.109792
18:16:51,37.3996026666667,-122.109792
18:16:52,37.3996026666667,-122.109792
18:16:53,37.3996026666667,-122.109792
18:16:54,37.3996026666667,-122.109792
18:16:55,37.3996026666667,-122.109792
18:16:56,37.3996026666667,-122.109792
18:16:57,37.3996026666667,-122.109792
18:16:58,37.3996026666667,-122.109792
18:16:59,37.3996026666667,-122.109792
18:17:00,37.3996026666667,-122.109792
18:17:01,37.3996026666667,-122.109792
18:17:02,37.3996026666667,-122.109792
18:17:03,37.3996026666667,-122.109792
18:17:04,37.3996026666667,-122.109792
18:17:05,37.3996026666667,-122.109792
18:17:06,37.3996026666667,-122.109792
18:17:07,37.3996026666667,-122.109792
18:17:08,37.3996026666667,-122.109792
18:17:09,37.3996026666667,-122.109792
18:17:10,37.3996026666667,-122.109792
18:17:11,37.3996026666667,-122.109792
18:17:12,37.3996026666667,-122.109792
18:17:13,37.3996026666667,-122.109792
18:17:14,37.3996026666667,-122.109792
18:17:15,37.3996026666667,-122.109792
18:17:16,37.3996026666667,-122.109792
18:17:17,37.3996026666667,-122.109792
18:17:18,37.3996026666667,-122.109792
18:17:19,37.3996026666667,-122.109792
18:17:20,37.3996026666667,-122.109792
18:17:21,37.3996026666667,-122.109792
18:17:22,37.3996026666667,-122.109792
18:17:23,37.3996026666667,-122.109792
18:17:24,37.3996026666667,-122.109792
18:17:25,37.3996026666667,-122.109792
18:17:26,37.3996026666667,-122.109792
18:17:27,37.3996026666667,-122.109792
18:17:28,37.3996026666667,-122.109792
18:17:29,37.3996026666667,-122.109792
18:17:30,37.3996026666667,-122.109792
18:17:31,37.3996026666667,-122.109792
18:17:32,37.3996026666667,-122.109792
18:17:33,37.3996026666667,-122.109792
18:17:34,37.3996026666667,-122.109792
18:17:35,37.3996026666667,-122.109792
18:17:36,37.3996026666667,-122.109792
18:17:37,37.3996026666667,-122.109792
18:17:38,37.3996026666667,-122.109792
18:17:39,37.3996026666667,-122.109792
18:17:40,37.3996026666667,-122.109792
18:17:41,37.3996026666667,-122.109792
18:17:42,37.3996026666667,-122.109792
18:17:43,37.3996026666667,-122.109792
18:17:44,37.3996026666667,-122.109792
18:17:45,37.3996026666667,-122.109792
18:17:46,37.3996026666667,-122.109792
18:17:47,37.3996026666667,-122.109792
18:17:48,37.3996026666667,-122.109792
18:17:49,37.3996026666667,-122.109792
18:17:50,37.3996026666667,-122.109792
18:17:51,37.3996026666667,-122.109792
18:17:52,37.3996026666667,-122.109792
18:17:53,37.3996053333333,-122.109792
18:17:54,37.3996,-122.109802666667
18:17:55,37.399584,-122.109813333333
18:17:56,37.3995573333333,-122.109845333333
18:17:57,37.3995306666667,-122.109877333333
18:17:58,37.3995093333333,-122.10992
18:17:59,37.399496,-122.109984
18:18:00,37.399504,-122.110058666667
18:18:01,37.399528,-122.110144
18:18:02,37.399568,-122.110229333333
18:18:03,37.3996106666667,-122.110325333333
18:18:04,37.3996613333333,-122.110442666667
18:18:05,37.3997173333333,-122.11056
18:18:06,37.3997813333333,-122.110688
18:18:07,37.3998426666667,-122.110805333333
18:18:08,37.399904,-122.110922666667
18:18:09,37.3999653333333,-122.11104
18:18:10,37.400024,-122.111157333333
18:18:11,37.4000853333333,-122.111274666667
18:18:12,37.4001493333333,-122.111381333333
18:18:13,37.4002106666667,-122.111488
18:18:14,37.4002693333333,-122.111584
18:18:15,37.4003253333333,-122.111690666667
18:18:16,37.4003786666667,-122.111786666667
18:18:17,37.400432,-122.111882666667
18:18:18,37.4004826666667,-122.111978666667
18:18:19,37.4005306666667,-122.112064
18:18:20,37.4005786666667,-122.112149333333
18:18:21,37.400624,-122.112234666667
18:18:22,37.4006666666667,-122.11232
18:18:23,37.4007093333333,-122.112405333333
18:18:24,37.4007493333333,-122.11248
18:18:25,37.4007893333333,-122.112554666667
18:18:26,37.4008293333333,-122.112629333333
18:18:27,37.4008666666667,-122.112693333333
18:18:28,37.4009013333333,-122.112757333333
18:18:29,37.400936,-122.112821333333
18:18:30,37.4009653333333,-122.112874666667
18:18:31,37.4009946666667,-122.112928
18:18:32,37.4010186666667,-122.112970666667
18:18:33,37.4010346666667,-122.113002666667
18:18:34,37.4010453333333,-122.113013333333
18:18:35,37.4010506666667,-122.113024
18:18:36,37.4010506666667,-122.113024
18:18:37,37.4010506666667,-122.113024
18:18:38,37.4010506666667,-122.113024
18:18:39,37.4010506666667,-122.113024
18:18:40,37.4010506666667,-122.113024
18:18:41,37.4010506666667,-122.113024
18:18:42,37.4010506666667,-122.113024
18:18:43,37.4010506666667,-122.113024
18:18:44,37.4010506666667,-122.113024
18:18:45,37.4010506666667,-122.113024
18:18:46,37.4010506666667,-122.113024
18:18:47,37.4010506666667,-122.113024
18:18:48,37.4010506666667,-122.113024
18:18:49,37.4010506666667,-122.113024
18:18:50,37.4010506666667,-122.113024
18:18:51,37.4010506666667,-122.113024
18:18:52,37.4010506666667,-122.113024
18:18:53,37.4010506666667,-122.113024
18:18:54,37.4010506666667,-122.113024
18:18:55,37.4010506666667,-122.113024
18:18:56,37.4010506666667,-122.113024
18:18:57,37.4010506666667,-122.113024
18:18:58,37.4010506666667,-122.113024
18:18:59,37.4010506666667,-122.113024
18:19:00,37.4010506666667,-122.113024
18:19:01,37.4010506666667,-122.113024
18:19:02,37.4010506666667,-122.113024
18:19:03,37.4010506666667,-122.113024
18:19:04,37.4010506666667,-122.113024
18:19:05,37.4010506666667,-122.113024
18:19:06,37.4010506666667,-122.113024
18:19:07,37.4010506666667,-122.113024
18:19:08,37.4010506666667,-122.113024
18:19:09,37.4010506666667,-122.113024
18:19:10,37.4010506666667,-122.113024
18:19:11,37.4010586666667,-122.113024
18:19:12,37.401064,-122.113034666667
18:19:13,37.40108,-122.113066666667
18:19:14,37.401104,-122.113109333333
18:19:15,37.4011306666667,-122.113162666667
18:19:16,37.4011626666667,-122.113226666667
18:19:17,37.4012026666667,-122.113301333333
18:19:18,37.401248,-122.113386666667
18:19:19,37.401296,-122.113472
18:19:20,37.4013466666667,-122.113568
18:19:21,37.4014,-122.113674666667
18:19:22,37.401456,-122.113781333333
18:19:23,37.4015146666667,-122.113888
18:19:24,37.4015733333333,-122.114005333333
18:19:25,37.401632,-122.114122666667
18:19:26,37.401696,-122.11424
18:19:27,37.4017626666667,-122.114357333333
18:19:28,37.4018266666667,-122.114474666667
18:19:29,37.401896,-122.114602666667
18:19:30,37.4019653333333,-122.11472
18:19:31,37.4020346666667,-122.114848
18:19:32,37.4021066666667,-122.114976
18:19:33,37.4021813333333,-122.115104
18:19:34,37.4022506666667,-122.115221333333
18:19:35,37.402328,-122.115328
18:19:36,37.4024026666667,-122.115434666667
18:19:37,37.40248,-122.115541333333
18:19:38,37.40256,-122.115648
18:19:39,37.40264,-122.115754666667
18:19:40,37.4027226666667,-122.115850666667
18:19:41,37.4028026666667,-122.115957333333
18:19:42,37.4028853333333,-122.116053333333
18:19:43,37.4029706666667,-122.116149333333
18:19:44,37.403056,-122.116256
18:19:45,37.403144,-122.116352
18:19:46,37.403232,-122.116448
18:19:47,37.40332,-122.116544
18:19:48,37.403416,-122.11664
18:19:49,37.4035093333333,-122.116736
18:19:50,37.4036026666667,-122.116821333333
18:19:51,37.4036906666667,-122.116928
18:19:52,37.4037813333333,-122.117024
18:19:53,37.4038693333333,-122.117130666667
18:19:54,37.4039573333333,-122.117226666667
18:19:55,37.4040426666667,-122.117333333333
18:19:56,37.4041306666667,-122.117429333333
18:19:57,37.4042186666667,-122.117536
18:19:58,37.4043066666667,-122.117642666667
18:19:59,37.4043946666667,-122.117738666667
18:20:00,37.4044826666667,-122.117845333333
18:20:01,37.4045653333333,-122.117941333333
18:20:02,37.4046506666667,-122.118037333333
18:20:03,37.404736,-122.118133333333
18:20:04,37.4048213333333,-122.11824
18:20:05,37.4049093333333,-122.118336
18:20:06,37.4049973333333,-122.118442666667
18:20:07,37.4050826666667,-122.118538666667
18:20:08,37.4051706666667,-122.118634666667
18:20:09,37.4052586666667,-122.118741333333
18:20:10,37.4053466666667,-122.118837333333
18:20:11,37.4054373333333,-122.118944
18:20:12,37.4055226666667,-122.11904
18:20:13,37.405608,-122.119136
18:20:14,37.4056906666667,-122.119232
18:20:15,37.405776,-122.119317333333
18:20:16,37.405856,-122.119402666667
18:20:17,37.4059413333333,-122.119488
18:20:18,37.406024,-122.119573333333
18:20:19,37.406112,-122.119658666667
18:20:20,37.4062026666667,-122.119733333333
18:20:21,37.406296,-122.119818666667
18:20:22,37.4063946666667,-122.119904
18:20:23,37.4064933333333,-122.119989333333
18:20:24,37.4065946666667,-122.120074666667
18:20:25,37.406696,-122.12016
18:20:26,37.4067973333333,-122.120245333333
18:20:27,37.4069013333333,-122.120330666667
18:20:28,37.407,-122.120416
18:20:29,37.4070986666667,-122.120490666667
18:20:30,37.4072026666667,-122.120576
18:20:31,37.4073066666667,-122.120661333333
18:20:32,37.4074106666667,-122.120746666667
18:20:33,37.4075173333333,-122.120832
18:20:34,37.4076213333333,-122.120917333333
18:20:35,37.407728,-122.121013333333
18:20:36,37.4078346666667,-122.121098666667
18:20:37,37.4079413333333,-122.121184
18:20:38,37.408048,-122.121269333333
18:20:39,37.4081546666667,-122.121354666667
18:20:40,37.4082586666667,-122.12144
18:20:41,37.4083626666667,-122.121514666667
18:20:42,37.408464,-122.1216
18:20:43,37.4085653333333,-122.121674666667
18:20:44,37.4086666666667,-122.12176
18:20:45,37.4087653333333,-122.121834666667
18:20:46,37.408864,-122.121909333333
18:20:47,37.4089626666667,-122.121984
18:20:48,37.4090586666667,-122.122058666667
18:20:49,37.409152,-122.122133333333
18:20:50,37.409248,-122.122208
18:20:51,37.409344,-122.122272
18:20:52,37.4094373333333,-122.122336
18:20:53,37.4095333333333,-122.122410666667
18:20:54,37.4096293333333,-122.122474666667
18:20:55,37.409728,-122.122549333333
18:20:56,37.4098186666667,-122.122624
18:20:57,37.4099146666667,-122.122698666667
18:20:58,37.4100106666667,-122.122773333333
18:20:59,37.410104,-122.122848
18:21:00,37.4101973333333,-122.122922666667
18:21:01,37.4102933333333,-122.122997333333
18:21:02,37.4103866666667,-122.123082666667
18:21:03,37.4104773333333,-122.123157333333
18:21:04,37.410568,-122.123242666667
18:21:05,37.410656,-122.123317333333
18:21:06,37.410744,-122.123402666667
18:21:07,37.410832,-122.123488
18:21:08,37.4109226666667,-122.123573333333
18:21:09,37.4110133333333,-122.123658666667
18:21:10,37.411104,-122.123733333333
18:21:11,37.4111973333333,-122.123808
18:21:12,37.4112906666667,-122.123882666667
18:21:13,37.411384,-122.123957333333
18:21:14,37.4114773333333,-122.124042666667
18:21:15,37.4115706666667,-122.124117333333
18:21:16,37.411664,-122.124192
18:21:17,37.4117573333333,-122.124266666667
18:21:18,37.4118506666667,-122.124341333333
18:21:19,37.411944,-122.124416
18:21:20,37.4120346666667,-122.124490666667
18:21:21,37.412128,-122.124565333333
18:21:22,37.4122186666667,-122.12464
18:21:23,37.4123146666667,-122.124714666667
18:21:24,37.4124053333333,-122.124789333333
18:21:25,37.4125013333333,-122.124864
18:21:26,37.412592,-122.124938666667
18:21:27,37.412688,-122.125024
18:21:28,37.4127786666667,-122.125098666667
18:21:29,37.4128746666667,-122.125173333333
18:21:30,37.4129653333333,-122.125248
18:21:31,37.4130613333333,-122.125322666667
18:21:32,37.413152,-122.125397333333
18:21:33,37.4132426666667,-122.125472
18:21:34,37.413336,-122.125546666667
18:21:35,37.4134293333333,-122.125621333333
18:21:36,37.4135226666667,-122.125696
18:21:37,37.413616,-122.125770666667
18:21:38,37.4137093333333,-122.125845333333
18:21:39,37.4138,-122.12592
18:21:40,37.4138906666667,-122.125994666667
18:21:41,37.413984,-122.126069333333
18:21:42,37.4140746666667,-122.126144
18:21:43,37.4141653333333,-122.126218666667
18:21:44,37.414256,-122.126293333333
18:21:45,37.414344,-122.126378666667
18:21:46,37.414432,-122.126453333333
18:21:47,37.4145173333333,-122.126538666667
18:21:48,37.414608,-122.126613333333
18:21:49,37.414696,-122.126698666667
18:21:50,37.4147813333333,-122.126794666667
18:21:51,37.4148693333333,-122.12688
18:21:52,37.4149573333333,-122.126965333333
18:21:53,37.4150453333333,-122.127061333333
18:21:54,37.4151306666667,-122.127157333333
18:21:55,37.415216,-122.127253333333
18:21:56,37.4153013333333,-122.127349333333
18:21:57,37.415384,-122.127456
18:21:58,37.4154666666667,-122.127562666667
18:21:59,37.4155466666667,-122.12768
18:22:00,37.4156293333333,-122.127786666667
18:22:01,37.4157093333333,-122.127893333333
18:22:02,37.4157893333333,-122.128010666667
18:22:03,37.4158666666667,-122.128117333333
18:22:04,37.4159413333333,-122.128234666667
18:22:05,37.4160133333333,-122.128341333333
18:22:06,37.4160826666667,-122.128448
18:22:07,37.4161493333333,-122.128565333333
18:22:08,37.416216,-122.128672
18:22:09,37.4162773333333,-122.128778666667
18:22:10,37.416344,-122.128885333333
18:22:11,37.4164026666667,-122.128992
18:22:12,37.416464,-122.129109333333
18:22:13,37.4165226666667,-122.129216
18:22:14,37.4165813333333,-122.129333333333
18:22:15,37.41664,-122.12944
18:22:16,37.416688,-122.129525333333
18:22:17,37.4167306666667,-122.129610666667
18:22:18,37.416768,-122.129685333333
18:22:19,37.4168,-122.129738666667
18:22:20,37.4168266666667,-122.129792
18:22:21,37.4168453333333,-122.129834666667
18:22:22,37.4168586666667,-122.129856
18:22:23,37.416864,-122.129877333333
18:22:24,37.4168666666667,-122.129877333333
18:22:25,37.4168666666667,-122.129877333333
18:22:26,37.4168666666667,-122.129877333333
18:22:27,37.4168666666667,-122.129877333333
18:22:28,37.4168666666667,-122.129877333333
18:22:29,37.4168666666667,-122.129877333333
18:22:30,37.4168666666667,-122.129877333333
18:22:31,37.4168666666667,-122.129877333333
18:22:32,37.4168666666667,-122.129877333333
18:22:33,37.4168666666667,-122.129877333333
18:22:34,37.4168666666667,-122.129877333333
18:22:35,37.4168666666667,-122.129877333333
18:22:36,37.4168666666667,-122.129877333333
18:22:37,37.4168666666667,-122.129877333333
18:22:38,37.4168666666667,-122.129877333333
18:22:39,37.4168666666667,-122.129877333333
18:22:40,37.4168666666667,-122.129877333333
18:22:41,37.4168666666667,-122.129877333333
